xc_id,common_name,scientific_name,country,lat,lng,duration,recordist,license,file_path,dominant_freq_hz,librosa_tempo_raw,silence_ratio,usable,onset_interval_ms,onset_density
355066,Superb Lyrebird,Menura novaehollandiae,Australia,-34.1338,151.0317,96,Greg McLachlan,https://creativecommons.org/licenses/by-nc-nd/4.0/,data/prototype/raw/Superb Lyrebird/XC355066.mp3,3471.611615598997,93.9630681818182,0.5409560413163584,True,278.63945578231153,2.348354085451591
366877,Superb Lyrebird,Menura novaehollandiae,Australia,-37.887,145.3701,134,Frank Lambert,https://creativecommons.org/licenses/by-nc-nd/4.0/,data/prototype/raw/Superb Lyrebird/XC366877.mp3,3848.4567747176898,133.92857142857142,0.7027671755725191,True,185.75963718821242,3.7648354345726185
366879,Superb Lyrebird,Menura novaehollandiae,Australia,-37.887,145.3701,141,Frank Lambert,https://creativecommons.org/licenses/by-nc-nd/4.0/,data/prototype/raw/Superb Lyrebird/XC366879.mp3,3856.230873529749,104.16666666666669,0.4421624886741165,True,278.63945578232574,2.5342614399564414
445523,Superb Lyrebird,Menura novaehollandiae,Australia,-30.5137,152.4226,72,Marc Anderson,https://creativecommons.org/licenses/by-nc-nd/4.0/,data/prototype/raw/Superb Lyrebird/XC445523.mp3,3307.313950822134,106.13207547169812,0.5766961651917404,True,325.07936507936284,2.226406692923262
460806,Superb Lyrebird,Menura novaehollandiae,Australia,-33.123,150.3216,114,Marc Anderson,https://creativecommons.org/licenses/by-nc-nd/4.0/,data/prototype/raw/Superb Lyrebird/XC460806.mp3,2850.93106683239,104.16666666666669,0.3378517341310648,True,255.41950113378675,2.5241056782440965
492308,Superb Lyrebird,Menura novaehollandiae,Australia,-37.885,145.36,130,Catherine Clover,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Superb Lyrebird/XC492308.mp3,2580.4973423904107,125.0,0.035895754794296,True,301.8594104308363,1.6903310693373734
605887,Superb Lyrebird,Menura novaehollandiae,Australia,-35.3397,148.9147,46,Liam Manderson,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Superb Lyrebird/XC605887.mp3,3783.448273104728,127.8409090909091,0.2812427544632506,True,162.5396825396841,4.521739130434782
609328,Superb Lyrebird,Menura novaehollandiae,Australia,-32.8339,150.2047,65,Marc Anderson,https://creativecommons.org/licenses/by-nc-nd/4.0/,data/prototype/raw/Superb Lyrebird/XC609328.mp3,2912.5092731253203,133.92857142857142,0.617000328191664,True,208.97959183673544,3.953846153846154
804366,Superb Lyrebird,Menura novaehollandiae,Australia,-37.9024,145.3814,77,Zebedee Muller,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Superb Lyrebird/XC804366.mp3,2845.2796319457007,178.20581896551724,0.3195415984521506,True,255.41950113378675,2.5257761331497472
804368,Superb Lyrebird,Menura novaehollandiae,Australia,-37.9024,145.3814,49,Zebedee Muller,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Superb Lyrebird/XC804368.mp3,2617.241335191071,109.9567819148936,0.3735537190082644,True,208.9795918367301,3.234169776962715
817874,Superb Lyrebird,Menura novaehollandiae,Australia,-33.5394,150.4218,74,Elisabeth Hein,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Superb Lyrebird/XC817874.mp3,4195.225542122452,101.33272058823528,0.477984496124031,True,278.6394557823122,2.5240904383218155
832555,Superb Lyrebird,Menura novaehollandiae,Australia,-37.5286,145.5195,59,nick talbot,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Superb Lyrebird/XC832555.mp3,3426.9429168133315,102.27272727272728,0.5831998576259121,True,278.63945578231153,2.269490235016506
842470,Superb Lyrebird,Menura novaehollandiae,Australia,-37.8903,145.3742,99,Ken George,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Superb Lyrebird/XC842470.mp3,2575.989216145737,126.04801829268293,0.2625979188588799,True,325.0793650793655,1.1682780847145489
1019456,Superb Lyrebird,Menura novaehollandiae,Australia,-37.8978,145.3817,121,Vanessa Ferdinand,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Superb Lyrebird/XC1019456.mp3,4258.3574754203,129.19921875,0.7598926894701542,True,185.75963718821242,3.854294864308878
1031960,Superb Lyrebird,Menura novaehollandiae,Australia,-32.1999,151.3094,22,Marc Anderson,https://creativecommons.org/licenses/by-nc-nd/4.0/,data/prototype/raw/Superb Lyrebird/XC1031960.mp3,2313.4503266562165,151.99908088235293,0.1982581967213114,True,185.75963718820887,5.03157620825285
1031961,Superb Lyrebird,Menura novaehollandiae,Australia,-32.1999,151.3094,44,Marc Anderson,https://creativecommons.org/licenses/by-nc-nd/4.0/,data/prototype/raw/Superb Lyrebird/XC1031961.mp3,3113.955534427965,92.28515625,0.0467579436838026,True,197.36961451247305,3.761252872832318
1031962,Superb Lyrebird,Menura novaehollandiae,Australia,-32.1999,151.3094,32,Marc Anderson,https://creativecommons.org/licenses/by-nc-nd/4.0/,data/prototype/raw/Superb Lyrebird/XC1031962.mp3,2493.139185567008,123.046875,0.3563340410474168,True,232.1995464852602,3.597063621533442
1031963,Superb Lyrebird,Menura novaehollandiae,Australia,-32.1999,151.3094,47,Marc Anderson,https://creativecommons.org/licenses/by-nc-nd/4.0/,data/prototype/raw/Superb Lyrebird/XC1031963.mp3,3225.8392841581567,151.99908088235293,0.6579012042270829,True,139.31972789115932,5.631416029464289
1040676,Superb Lyrebird,Menura novaehollandiae,Australia,-33.7325,150.3118,25,Andrew McCafferty,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Superb Lyrebird/XC1040676.mp3,3953.536547378395,147.65625,0.421832884097035,True,278.63945578231153,2.902196631609243
1041387,Superb Lyrebird,Menura novaehollandiae,Australia,-33.5497,151.2987,65,e-cla,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Superb Lyrebird/XC1041387.mp3,2099.244357130403,144.23076923076923,0.0347233490183352,True,313.46938775510404,1.7800625542070914
1045878,Superb Lyrebird,Menura novaehollandiae,Australia,-34.0881,151.0568,52,Marc Anderson,https://creativecommons.org/licenses/by-nc-nd/4.0/,data/prototype/raw/Superb Lyrebird/XC1045878.mp3,3308.39932726459,107.666015625,0.3962765957446808,True,208.9795918367372,3.83713319515654
1045879,Superb Lyrebird,Menura novaehollandiae,Australia,-34.0881,151.0568,117,Marc Anderson,https://creativecommons.org/licenses/by-nc-nd/4.0/,data/prototype/raw/Superb Lyrebird/XC1045879.mp3,3181.653025126485,109.9567819148936,0.5144325820482404,True,232.19954648524777,3.5422001353889074
1045880,Superb Lyrebird,Menura novaehollandiae,Australia,-34.0881,151.0568,149,Marc Anderson,https://creativecommons.org/licenses/by-nc-nd/4.0/,data/prototype/raw/Superb Lyrebird/XC1045880.mp3,3138.0758950884915,178.20581896551724,0.4469949592865451,True,232.19954648526198,3.5335917586635395
1045881,Superb Lyrebird,Menura novaehollandiae,Australia,-34.0881,151.0568,56,Marc Anderson,https://creativecommons.org/licenses/by-nc-nd/4.0/,data/prototype/raw/Superb Lyrebird/XC1045881.mp3,3326.478821558906,77.1338619402985,0.1311779242174629,True,162.53968253968054,5.339592980785012
1045885,Superb Lyrebird,Menura novaehollandiae,Australia,-34.0881,151.0568,172,Marc Anderson,https://creativecommons.org/licenses/by-nc-nd/4.0/,data/prototype/raw/Superb Lyrebird/XC1045885.mp3,3307.8780878628445,129.19921875,0.3934547409448289,True,185.7596371881982,4.665315466551235
1045886,Superb Lyrebird,Menura novaehollandiae,Australia,-34.0881,151.0568,56,Marc Anderson,https://creativecommons.org/licenses/by-nc-nd/4.0/,data/prototype/raw/Superb Lyrebird/XC1045886.mp3,3406.322981464932,107.666015625,0.7543532338308457,True,208.97959183673476,3.375
1103947,Superb Lyrebird,Menura novaehollandiae,Australia,-33.7251,150.2897,127,Romuald Mikusek,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/Superb Lyrebird/XC1103947.mp3,3425.5298927084123,100.44642857142856,0.5512326010397451,True,255.41950113378675,2.6256700811869584
13627,White-throated Sparrow,Zonotrichia albicollis,Canada,48.2539,-69.9584,56,Chris Parrish,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/White-throated Sparrow/XC13627.mp3,7574.501572209692,99.38401442307692,0.689119170984456,True,139.31972789115576,5.999144922654367
14297,White-throated Sparrow,Zonotrichia albicollis,United States,48.056,-90.52427,48,Andrew Spencer,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/White-throated Sparrow/XC14297.mp3,4600.046141016135,147.65625,0.0192910537738123,True,2832.834467120181,0.22848277265328268
14298,White-throated Sparrow,Zonotrichia albicollis,United States,48.056,-90.52427,53,Andrew Spencer,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/White-throated Sparrow/XC14298.mp3,5399.631965257887,161.4990234375,0.344485214763652,True,278.63945578231306,2.3240195483244293
52450,White-throated Sparrow,Zonotrichia albicollis,United States,44.367,-71.527,69,Andrew Spencer,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/White-throated Sparrow/XC52450.mp3,7859.634909456153,114.79591836734694,0.882046568627451,True,162.53968253968765,4.380671048260498
59166,White-throated Sparrow,Zonotrichia albicollis,United States,46.7678,-68.6009,79,Tayler Brooks,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/White-throated Sparrow/XC59166.mp3,6990.18901502441,132.51201923076923,0.7213973799126637,True,162.53968253968054,4.965402882410744
83546,White-throated Sparrow,Zonotrichia albicollis,Canada,45.919,-77.583,16,Jelmer Poelstra,https://creativecommons.org/licenses/by-nc-nd/2.5/,data/prototype/raw/White-throated Sparrow/XC83546.mp3,4712.21171828152,87.5926906779661,0.3246661981728742,True,139.31972789115665,5.936016613924051
137568,White-throated Sparrow,Zonotrichia albicollis,Canada,47.8534,-70.42,169,Martin St-Michel,https://creativecommons.org/licenses/by-nc-sa/3.0/,data/prototype/raw/White-throated Sparrow/XC137568.mp3,3996.872588667021,114.84375,0.8705050782322262,True,940.4081632653103,0.5497461781964175
139053,White-throated Sparrow,Zonotrichia albicollis,Canada,47.8043,-70.7847,122,Martin St-Michel,https://creativecommons.org/licenses/by-nc-sa/3.0/,data/prototype/raw/White-throated Sparrow/XC139053.mp3,4269.788616720623,143.5546875,0.5628856193640247,True,278.63945578231153,2.510111864587783
153309,White-throated Sparrow,Zonotrichia albicollis,United States,44.4461,-74.1155,153,Meena Haribal,https://creativecommons.org/licenses/by-nc-sa/3.0/,data/prototype/raw/White-throated Sparrow/XC153309.mp3,3732.755599536851,132.51201923076923,0.0130625188764723,True,603.7188208616726,0.8324838600067959
188416,White-throated Sparrow,Zonotrichia albicollis,Canada,55.5267,-120.0314,176,Richard E. Webster,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/White-throated Sparrow/XC188416.mp3,5331.785903475245,143.5546875,0.9418382788341338,False,,
188417,White-throated Sparrow,Zonotrichia albicollis,Canada,55.5267,-120.0314,115,Richard E. Webster,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/White-throated Sparrow/XC188417.mp3,6984.227373833694,112.34714673913044,0.6405650857719475,True,464.39909297052395,1.1213172683923707
189064,White-throated Sparrow,Zonotrichia albicollis,Canada,59.0988,-123.4621,11,Richard E. Webster,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/White-throated Sparrow/XC189064.mp3,7254.770196312534,271.9983552631579,0.7127236580516899,True,150.9297052154195,4.025097874720358
189812,White-throated Sparrow,Zonotrichia albicollis,Canada,56.327,-120.9521,83,Richard E. Webster,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/White-throated Sparrow/XC189812.mp3,4056.48480905316,120.18531976744184,0.6768123962368566,True,499.2290249433111,1.0845559620174348
190047,White-throated Sparrow,Zonotrichia albicollis,Canada,56.327,-120.9521,139,Richard E. Webster,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/White-throated Sparrow/XC190047.mp3,4164.468331715671,75.99954044117646,0.1852995161021191,True,313.4693877551058,2.3642821944809462
190049,White-throated Sparrow,Zonotrichia albicollis,Canada,56.327,-120.9521,173,Richard E. Webster,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/White-throated Sparrow/XC190049.mp3,4404.580373519932,0.0,0.4926249749716345,False,,
190052,White-throated Sparrow,Zonotrichia albicollis,Canada,56.327,-120.9521,150,Richard E. Webster,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/White-throated Sparrow/XC190052.mp3,4167.275150347065,120.18531976744184,0.3261121856866538,True,278.63945578231153,3.0856926793175488
191897,White-throated Sparrow,Zonotrichia albicollis,Canada,47.677,-70.8267,92,Martin St-Michel,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/White-throated Sparrow/XC191897.mp3,6223.066983885604,191.40625,0.8168978562421185,True,162.53968253968765,0.6952326901248581
217369,White-throated Sparrow,Zonotrichia albicollis,United States,32.1434,-93.4616,45,Terry Davis,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/White-throated Sparrow/XC217369.mp3,4584.742658509593,117.45383522727272,0.0,True,185.75963718820887,4.654946814548974
217392,White-throated Sparrow,Zonotrichia albicollis,United States,32.1434,-93.4616,35,Terry Davis,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/White-throated Sparrow/XC217392.mp3,4543.396944220744,90.66611842105264,0.0,True,185.75963718820842,5.0600216220626635
234159,White-throated Sparrow,Zonotrichia albicollis,United States,40.678,-73.9815,98,David DeLauro,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/White-throated Sparrow/XC234159.mp3,2357.5389814207324,66.25600961538461,0.1610129564193168,True,255.41950113378675,3.04380735897371
288986,White-throated Sparrow,Zonotrichia albicollis,United States,34.4842,-89.5949,24,J.R. Rigby,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/White-throated Sparrow/XC288986.mp3,6099.722476681198,107.666015625,0.0009587727708533,True,1346.7573696145125,0.6194377022653722
294259,White-throated Sparrow,Zonotrichia albicollis,Canada,47.0655,-71.4145,55,Martin St-Michel,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/White-throated Sparrow/XC294259.mp3,8294.291423812418,117.45383522727272,0.8162663295406658,True,162.53968253968054,5.154990516832622
296909,White-throated Sparrow,Zonotrichia albicollis,United States,44.8501,-67.1944,25,Paul Marvin,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/White-throated Sparrow/XC296909.mp3,6358.57908771332,98.6842105263158,0.731106471816284,True,185.75963718820887,4.190161418937999
296910,White-throated Sparrow,Zonotrichia albicollis,United States,44.4729,-67.5789,63,Paul Marvin,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/White-throated Sparrow/XC296910.mp3,5461.043904818115,108.17307692307692,0.663419549882432,True,139.31972789115576,6.975934538058538
297603,White-throated Sparrow,Zonotrichia albicollis,United States,47.1675,-92.7162,88,Paul Marvin,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/White-throated Sparrow/XC297603.mp3,6135.776256355274,148.02631578947367,0.630469034056478,True,116.0997732426381,6.14716653861197
297606,White-throated Sparrow,Zonotrichia albicollis,United States,44.3659,-73.9026,17,Paul Marvin,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/White-throated Sparrow/XC297606.mp3,5375.163657403547,152.02702702702703,0.3309608540925267,True,139.31972789115576,6.397415552600972
329803,White-throated Sparrow,Zonotrichia albicollis,Canada,52.9366,-107.093,133,John Patterson,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/White-throated Sparrow/XC329803.mp3,3585.0933963839284,100.44642857142856,0.2472997839827186,True,208.9795918367301,3.9005532417353073
329805,White-throated Sparrow,Zonotrichia albicollis,Canada,52.9534,-107.0932,144,John Patterson,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/White-throated Sparrow/XC329805.mp3,3299.373604302187,114.79591836734694,0.0071126917092687,True,673.3786848072612,1.0002545369317968
329835,White-throated Sparrow,Zonotrichia albicollis,Canada,52.9296,-107.1103,92,John Patterson,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/White-throated Sparrow/XC329835.mp3,1650.2175000588556,125.0,0.0,True,371.51927437641774,1.4526984339255011
329881,White-throated Sparrow,Zonotrichia albicollis,Canada,53.5743,-105.7646,172,John Patterson,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/White-throated Sparrow/XC329881.mp3,1770.3696573244206,117.1875,0.0,True,185.75963718820532,4.139668078748799
339648,White-throated Sparrow,Zonotrichia albicollis,United States,41.8605,-88.1756,16,Matt Wistrand,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/White-throated Sparrow/XC339648.mp3,6537.617609071782,132.51201923076923,0.0036127167630057,True,464.3990929705222,0.9959349593495934
339655,White-throated Sparrow,Zonotrichia albicollis,United States,41.8605,-88.1756,68,Matt Wistrand,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/White-throated Sparrow/XC339655.mp3,9824.795525206511,126.04801829268293,0.0006730607437321,True,1439.6371882086144,0.43484948882998864
340797,White-throated Sparrow,Zonotrichia albicollis,Canada,55.6977,-121.6297,26,Ken Otter,https://creativecommons.org/licenses/by-nc-nd/4.0/,data/prototype/raw/White-throated Sparrow/XC340797.mp3,7531.892905966116,80.74951171875,0.6928571428571428,True,510.83900226757373,0.7691623455788863
340798,White-throated Sparrow,Zonotrichia albicollis,Canada,55.6977,-121.6297,27,Ken Otter,https://creativecommons.org/licenses/by-nc-nd/4.0/,data/prototype/raw/White-throated Sparrow/XC340798.mp3,6983.1898445782335,0.0,0.6786324786324787,False,,
340799,White-throated Sparrow,Zonotrichia albicollis,Canada,55.6977,-121.6297,27,Ken Otter,https://creativecommons.org/licenses/by-nc-nd/4.0/,data/prototype/raw/White-throated Sparrow/XC340799.mp3,7126.682494394067,64.599609375,0.6522108843537415,True,476.0090702947832,0.6958435410870738
372216,White-throated Sparrow,Zonotrichia albicollis,Canada,53.6856,-122.7663,52,Jeff Dyck,https://creativecommons.org/licenses/by-nc-sa/4.0/,data/prototype/raw/White-throated Sparrow/XC372216.mp3,3305.722687264857,132.51201923076923,0.0753091872791519,True,185.75963718820708,4.166026816756763
